"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL1987430";"";"None";"374.37";"1";"5.25";"SID103904902";"CCCc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1975927";"";"None";"406.44";"0";"4.20";"SID103904644";"COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1";"Ki";"'='";"316.23";"nM";"6.50";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1983348";"";"None";"386.46";"0";"4.26";"SID103904905";"CCCCN(CCC#N)C(=O)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1";"Ki";"'='";"316.23";"nM";"6.50";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1996510";"";"None";"424.46";"0";"2.09";"SID103905057";"O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1nc(N2CCNCC2)nc2ccccc12";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL2005478";"";"None";"357.21";"0";"3.89";"SID103904861";"COc1ccc2c(c1)c(-c1cc3nc(Br)cnc3[nH]1)cn2C";"Ki";"'='";"3162.28";"nM";"5.50";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1996702";"";"None";"460.53";"0";"4.06";"SID103904706";"COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCCCN(C)C)cc2NC3=O)ccc1O";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1998110";"";"None";"356.47";"0";"4.01";"SID103904920";"[2H]C([2H])([2H])Oc1cccc(C(C)NC(=O)c2sc(-c3ccncc3)nc2C)c1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1977814";"";"None";"319.79";"0";"2.93";"SID103905544";"Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2OCC(C)C";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1981792";"";"None";"368.27";"0";"4.57";"SID103904880";"O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(F)c(F)cc12";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1972125";"";"None";"462.55";"0";"4.99";"SID103904473";"Nc1ccc(-c2cncc(OCC(N)Cc3c[nH]c4ccccc34)c2)cc1C(=O)c1ccccc1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL2007266";"";"None";"498.56";"1";"6.17";"SID103905330";"Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OCCCn4cccc4)c4[nH]nc(N)c34)cc2)c1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL119385";"NEFLAMAPIMOD";"2.0";"436.27";"1";"5.49";"SID103905630";"O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1973516";"";"None";"439.53";"0";"3.85";"SID103905160";"CCN1CCN(c2ccc(Nc3ncc(C#N)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1974328";"";"None";"340.43";"0";"2.31";"SID103904806";"Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(N)=O)c1";"Ki";"'>'";"2511.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1964948";"";"None";"526.69";"2";"5.99";"SID103904835";"CN(C)CCCN(C)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1977138";"";"None";"358.38";"0";"4.00";"SID103904818";"CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F";"Ki";"'='";"2511.89";"nM";"5.60";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1964644";"";"None";"278.29";"0";"2.37";"SID103905106";"O=C(NCc1ccccc1)Nc1ncc([N+](=O)[O-])s1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1991734";"";"None";"301.39";"0";"4.11";"SID103905368";"CN1c2ccc(N)cc2C(c2ccccc2)c2cc(N)ccc21";"Ki";"'='";"316.23";"nM";"6.50";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1970290";"";"None";"526.69";"2";"6.04";"SID103904826";"CCN(CC)CCNC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1996500";"";"None";"410.43";"0";"3.62";"SID103904762";"Cc1nccn2c(-c3ccnc(NCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1879463";"DACTOLISIB";"3.0";"469.55";"1";"5.89";"SID103905146";"Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1979773";"";"None";"484.60";"0";"5.00";"SID103904836";"CN(CCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL572878";"TOZASERTIB";"2.0";"464.60";"0";"3.50";"SID103905648";"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL2002099";"";"None";"306.37";"0";"3.47";"SID103905276";"N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL491473";"CEDIRANIB";"3.0";"450.51";"1";"5.22";"SID103905340";"COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL2001641";"";"None";"243.27";"0";"1.37";"SID103905295";"CC(C)(O)c1cn(-c2ccc3[nH]ncc3c2)nn1";"Ki";"'='";"79432.82";"nM";"4.10";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL477772";"PAZOPANIB";"4.0";"437.53";"0";"3.14";"SID103905642";"Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL941";"IMATINIB";"4.0";"493.62";"0";"4.59";"SID103905596";"Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL2003785";"";"None";"243.25";"0";"2.10";"SID103905122";"Fc1cccc(CNc2ncnc3[nH]cnc23)c1";"Ki";"'='";"63095.73";"nM";"4.20";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1967992";"";"None";"285.35";"0";"4.23";"SID103904575";"N#Cc1ccc(-c2ccncc2)cc1NCc1ccccc1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL574738";"AST-487";"1.0";"529.57";"2";"5.11";"SID103905682";"CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL2001987";"";"None";"368.27";"0";"4.57";"SID103904881";"O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(F)ccc(F)c12";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL554";"LAPATINIB";"4.0";"581.07";"2";"6.14";"SID103905568";"CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL2004290";"";"None";"528.64";"2";"5.83";"SID103904291";"COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1965660";"";"None";"348.19";"0";"3.13";"SID103904984";"NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1421720";"";"None";"274.37";"0";"3.54";"SID103904704";"O=C(Cc1cccs1)Nc1nc2ccccc2s1";"Ki";"'='";"2511.89";"nM";"5.60";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL2006564";"";"None";"351.41";"0";"3.04";"SID103905004";"CCN(C(C)=O)c1ccc(Nc2nc(NC3CC3)c3nc[nH]c3n2)cc1";"Ki";"'='";"79.43";"nM";"7.10";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1978167";"";"None";"327.19";"0";"3.88";"SID103904863";"Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2ccccc21";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1974310";"";"None";"272.30";"0";"3.20";"SID103904987";"NC(=O)c1cc2c(-c3ccc(F)cc3)cncc2s1";"Ki";"'='";"1258.93";"nM";"5.90";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1983111";"";"None";"474.49";"0";"4.06";"SID103904739";"CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12";"Ki";"'='";"12.59";"nM";"7.90";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL2001613";"";"None";"213.03";"0";"1.62";"SID103904442";"O=c1[nH][nH]c2ccc(Br)cc12";"Ki";"'='";"31622.78";"nM";"4.50";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL261849";"GW632580X";"None";"366.42";"0";"2.83";"SID103905623";"COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963698";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: TBK1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
